192.168.1.198 - - [04/Jan/2015:10:33:59 +0800] "GET / HTTP/1.1" 404 951
192.168.1.198 - - [04/Jan/2015:10:37:08 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 200 207465
192.168.1.198 - - [04/Jan/2015:10:37:08 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 200 273199
192.168.1.198 - - [04/Jan/2015:10:37:08 +0800] "GET /JQM/demos/_assets/img/devices.png HTTP/1.1" 200 200941
192.168.1.198 - - [04/Jan/2015:10:37:08 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 200 6242
192.168.1.198 - - [04/Jan/2015:10:37:08 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.map HTTP/1.1" 200 235912
192.168.1.198 - - [04/Jan/2015:10:37:08 +0800] "GET /JQM/demos/favicon.ico HTTP/1.1" 200 1150
192.168.1.198 - - [04/Jan/2015:10:37:17 +0800] "GET /JQM/demos/ HTTP/1.1" 200 57243
192.168.1.198 - - [04/Jan/2015:10:40:19 +0800] "GET /JQM/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:19 +0800] "GET /JQM/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/index.html HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/_assets/img/devices.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:29 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:40:41 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 404 993
192.168.1.198 - - [04/Jan/2015:10:40:49 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 404 993
192.168.1.198 - - [04/Jan/2015:10:40:50 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 404 993
192.168.1.198 - - [04/Jan/2015:10:41:10 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 404 993
192.168.1.198 - - [04/Jan/2015:10:41:12 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 404 993
192.168.1.198 - - [04/Jan/2015:10:41:12 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 404 993
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 200 57939
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 404 1065
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 404 1023
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 404 997
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 404 1011
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 404 1031
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 404 1027
192.168.1.198 - - [04/Jan/2015:10:41:44 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 404 1019
192.168.1.198 - - [04/Jan/2015:10:41:45 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 404 1027
192.168.1.198 - - [04/Jan/2015:10:41:45 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 404 1019
192.168.1.198 - - [04/Jan/2015:10:41:46 +0800] "GET /JQM/weixin/favicon.ico HTTP/1.1" 404 995
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 404 1065
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 404 1023
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 404 997
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 404 1011
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 404 1031
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 404 1027
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 404 1019
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 404 1027
192.168.1.198 - - [04/Jan/2015:10:41:49 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 404 1019
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 200 207465
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 404 1023
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 404 997
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 404 1011
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 404 1031
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 404 1027
192.168.1.198 - - [04/Jan/2015:10:42:37 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 404 1019
192.168.1.198 - - [04/Jan/2015:10:42:38 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 404 1027
192.168.1.198 - - [04/Jan/2015:10:42:38 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 404 1019
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 200 16061
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 404 997
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 200 53933
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 404 1031
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 200 12351
192.168.1.198 - - [04/Jan/2015:10:43:10 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 200 200941
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/index.html HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 200 273199
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 200 200143
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:44:31 +0800] "GET /JQM/weixin/_assets/img/devices.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:44:33 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 200 6242
192.168.1.198 - - [04/Jan/2015:10:44:33 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.map HTTP/1.1" 200 235912
192.168.1.198 - - [04/Jan/2015:10:45:03 +0800] "GET /JQM HTTP/1.1" 302 -
192.168.1.198 - - [04/Jan/2015:10:45:03 +0800] "GET /JQM/ HTTP/1.1" 404 959
192.168.1.198 - - [04/Jan/2015:10:45:07 +0800] "GET /JQM/weixin HTTP/1.1" 302 -
192.168.1.198 - - [04/Jan/2015:10:45:07 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 57939
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/intro/ HTTP/1.1" 200 61254
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:42 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:45:53 +0800] "GET /JQM/demos/button-markup/ HTTP/1.1" 200 58681
192.168.1.198 - - [04/Jan/2015:10:46:06 +0800] "GET /JQM/demos/checkboxradio-checkbox/ HTTP/1.1" 200 59000
192.168.1.198 - - [04/Jan/2015:10:46:18 +0800] "GET /JQM/demos/checkboxradio-radio/ HTTP/1.1" 200 59622
192.168.1.198 - - [04/Jan/2015:10:46:23 +0800] "GET /JQM/demos/datepicker/ HTTP/1.1" 200 55817
192.168.1.198 - - [04/Jan/2015:10:46:33 +0800] "GET /JQM/demos/filterable/ HTTP/1.1" 200 67801
192.168.1.198 - - [04/Jan/2015:10:46:40 +0800] "GET /JQM/demos/flipswitch/ HTTP/1.1" 200 61318
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/forms/ HTTP/1.1" 200 76446
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:46:47 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:47:16 +0800] "GET /JQM/demos/grids/ HTTP/1.1" 200 64453
192.168.1.198 - - [04/Jan/2015:10:47:25 +0800] "GET /JQM/demos/body-bar-classes/ HTTP/1.1" 200 58250
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/table-column-toggle/ HTTP/1.1" 200 70862
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:00 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:53:06 +0800] "GET /JQM/demos/backbone-requirejs/ HTTP/1.1" 200 60524
192.168.1.198 - - [04/Jan/2015:10:53:08 +0800] "GET /JQM/demos/backbone-requirejs/backbone-require.html HTTP/1.1" 200 2453
192.168.1.198 - - [04/Jan/2015:10:53:08 +0800] "GET /JQM/demos/backbone-requirejs/js/main.js HTTP/1.1" 200 1299
192.168.1.198 - - [04/Jan/2015:10:53:09 +0800] "GET /JQM/demos/backbone-requirejs/js/routers/mobileRouter.js HTTP/1.1" 200 2837
192.168.1.198 - - [04/Jan/2015:10:53:09 +0800] "GET /JQM/demos/backbone-requirejs/js/models/CategoryModel.js HTTP/1.1" 200 264
192.168.1.198 - - [04/Jan/2015:10:53:09 +0800] "GET /JQM/demos/backbone-requirejs/js/collections/CategoriesCollection.js HTTP/1.1" 200 3015
192.168.1.198 - - [04/Jan/2015:10:53:09 +0800] "GET /JQM/demos/backbone-requirejs/js/views/CategoryView.js HTTP/1.1" 200 1010
192.168.1.198 - - [04/Jan/2015:10:53:09 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.js HTTP/1.1" 200 465716
192.168.1.198 - - [04/Jan/2015:10:53:25 +0800] "GET /JQM/demos/forms/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:54:30 +0800] "GET /JQM/demos/intro/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:56:30 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 755
192.168.1.198 - - [04/Jan/2015:10:56:30 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:56:30 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:56:31 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:56:31 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:56:31 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:56:32 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/forms/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:05 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:37 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 858
192.168.1.198 - - [04/Jan/2015:10:57:37 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:37 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:37 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:37 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:37 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:57:39 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 976
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 200 207465
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 200 16061
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 200 273199
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 200 53933
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 200 200143
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 976
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 200 207465
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 200 16061
192.168.1.198 - - [04/Jan/2015:10:58:32 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 200 273199
192.168.1.198 - - [04/Jan/2015:10:58:34 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 200 6242
192.168.1.198 - - [04/Jan/2015:10:58:34 +0800] "GET /JQM/weixin/favicon.ico HTTP/1.1" 200 1150
192.168.1.198 - - [04/Jan/2015:10:58:44 +0800] "GET /JQM/weixin/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:44 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:44 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:44 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:44 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:44 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:58:45 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:01 +0800] "GET /JQM/demos/button-markup/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:36 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 1038
192.168.1.198 - - [04/Jan/2015:10:59:36 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:36 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:36 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:36 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:37 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:38 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:56 +0800] "GET /JQM/weixin/ HTTP/1.1" 200 1038
192.168.1.198 - - [04/Jan/2015:10:59:56 +0800] "GET /JQM/weixin/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:56 +0800] "GET /JQM/weixin/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:56 +0800] "GET /JQM/weixin/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:56 +0800] "GET /JQM/weixin/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:56 +0800] "GET /JQM/weixin/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:10:59:57 +0800] "GET /JQM/weixin/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/datepicker/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:00:54 +0800] "GET /JQM/demos/css/themes/default/images/ajax-loader.gif HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/datepicker/ HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/css/themes/default/jquery.mobile-1.4.5.min.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/_assets/css/jqm-demos.css HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/js/jquery.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/_assets/js/index.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/js/jquery.mobile-1.4.5.min.js HTTP/1.1" 304 -
192.168.1.198 - - [04/Jan/2015:11:03:35 +0800] "GET /JQM/demos/_assets/img/jquery-logo.png HTTP/1.1" 304 -
