what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420352983622
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420352996217
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353026083
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353029631
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353053596
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353056201
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353056748
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353067014
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353068124
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353068448
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353069624
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353079269
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353086449
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353087180
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.findReplace",1420353087203
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353103944
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353113082
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.findReplace",1420353113116
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353115124
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353135375
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353246581
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353248208
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353253574
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353254736
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353265590
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353274639
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353296700
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353297809
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353300474
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353300867
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353319244
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353327445
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353328718
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353330057
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353330523
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353347158
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353350254
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353352061
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353352566
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353355666
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353367266
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353369992
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353392646
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353397210
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353399602
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353400248
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353416105
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353420094
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353423188
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353432257
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353434195
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353434501
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353439639
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353441522
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353444868
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353448209
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353450925
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353462509
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353467472
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353506071
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420353520624
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353523224
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353529075
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353546826
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353547725
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353549695
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353552135
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353554750
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353555976
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353560520
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353561820
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420353562442
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353568241
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353570663
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353582873
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353584711
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353604390
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353618249
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353620483
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353620883
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353631883
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353634616
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353652516
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353656943
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353665177
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353700336
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353708773
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353717946
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353737679
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353739248
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353740215
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353744969
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353784499
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353794893
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353799421
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353807501
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420353813929
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420353821957
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420353822398
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353825289
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353864485
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420353866807
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354001635
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420354003020
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420354014393
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420354015680
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420354019602
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354020271
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354026559
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354045735
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420354045761
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420354048302
closed,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420354058036
activated,editor,org.eclipse.wst.css.ui,1.0.702.v201211262010,"org.eclipse.wst.css.core.csssource.source",1420354065528
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420354066471
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354091418
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354108256
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354115872
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354122291
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354126656
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354127775
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354141447
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354141904
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354147000
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354163392
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354164997
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354171802
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354174861
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354176034
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354186392
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420354188706
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420354189038
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354194216
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354199280
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354201083
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354202179
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354212908
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354229018
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354230942
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354238963
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420354239551
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420354240093
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354240637
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354243722
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354324818
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420354329247
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354329664
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420354333881
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420354338113
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354338492
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354348921
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354382030
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420354384294
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354384637
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354387403
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354393213
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354396856
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354416931
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354423034
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354424258
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354435387
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354441570
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354443569
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354453435
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420354456625
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420354461378
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420354461664
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354462850
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420354487197
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420354489423
